flags	build_time	runtime
"-Cllvm-args=--inline-threshold=100000"	29.4913330078125	35.629217863082886
"-Ccodegen-units=1"	31.805826663970947	35.12498879432678
"-Ccodegen-units=16"	21.51355481147766	35.35338115692139
"-Ccodegen-units=256"	21.586695671081543	35.338449001312256
"-Cdebuginfo=0"	20.772021532058716	35.479459047317505
"-Cdebuginfo=1"	23.294652223587036	35.57909083366394
"-Cdebuginfo=2"	25.510350227355957	35.07426190376282
"-Cdebug-assertions=yes"	21.722013473510742	41.88769316673279
"-Copt-level=1"	26.23140597343445	38.802042961120605
"-Copt-level=2"	30.365251541137695	36.414740562438965
"-Copt-level=3"	28.77664613723755	35.617549896240234
"-Cpanic=abort"	19.675292015075684	35.121883392333984
"-Cstrip=debuginfo"	20.702056646347046	35.47775483131409
"-Cstrip=symbols"	20.95908236503601	35.531861543655396
"-Ccode-model=small"	22.28697633743286	35.50447940826416
"-Ccode-model=medium"	20.808486700057983	35.5887930393219
"-Ccode-model=large"	21.473623991012573	35.94561457633972
default	21.188633680343628	35.43984937667847
"-Coverflow-checks=yes"	21.35109853744507	40.2522509098053
"-Ctarget-cpu=x86-64"	21.040514945983887	35.454108238220215
"-Ctarget-cpu=x86-64-v2"	20.675859928131104	35.08701300621033
"-Ctarget-cpu=x86-64-v3"	20.88429570198059	33.617040157318115
"-Ctarget-cpu=x86-64-v4"	21.209222316741943	33.70678496360779
"-Ctarget-cpu=native"	21.42428183555603	33.44148087501526
"-Cllvm-args=--inline-threshold=5"	19.549004316329956	35.98943877220154
"-Cllvm-args=--inline-threshold=50"	19.8947536945343	36.42474889755249
"-Cllvm-args=--inline-threshold=250"	20.996398448944092	35.322678089141846
"-Cllvm-args=--inline-threshold=100000"	29.44167184829712	35.45810651779175
"-Ccodegen-units=1"	31.851346492767334	35.12650752067566
"-Ccodegen-units=16"	21.657256841659546	35.23927187919617
"-Ccodegen-units=256"	21.590383768081665	35.34712052345276
"-Cdebuginfo=0"	21.1019127368927	35.622820138931274
"-Cdebuginfo=1"	22.194260358810425	35.943395376205444
"-Cdebuginfo=2"	25.886757373809814	35.21911692619324
"-Cdebug-assertions=yes"	23.26329803466797	41.95916438102722
"-Copt-level=1"	25.16186261177063	39.241889238357544
"-Copt-level=2"	28.10857105255127	36.63522505760193
"-Copt-level=3"	29.915977239608765	35.650245904922485
"-Cpanic=abort"	20.898873805999756	34.91339826583862
"-Cstrip=debuginfo"	20.47692584991455	35.411540508270264
"-Cstrip=symbols"	20.99234700202942	35.56608748435974
"-Ccode-model=small"	20.590105295181274	35.5597665309906
"-Ccode-model=medium"	20.854228258132935	35.99223971366882
"-Ccode-model=large"	22.76381015777588	35.98797607421875
default	20.9582679271698	35.551801443099976
"-Coverflow-checks=yes"	20.605302572250366	40.41617035865784
"-Ctarget-cpu=x86-64"	20.90640616416931	35.62139868736267
"-Ctarget-cpu=x86-64-v2"	21.1093590259552	34.96889567375183
"-Ctarget-cpu=x86-64-v3"	20.710580110549927	33.44273233413696
"-Ctarget-cpu=x86-64-v4"	20.803483724594116	33.52840232849121
"-Ctarget-cpu=native"	21.119715452194214	33.32997488975525
"-Cllvm-args=--inline-threshold=5"	19.50315761566162	36.40793013572693
"-Cllvm-args=--inline-threshold=50"	19.71712899208069	36.03623056411743
"-Cllvm-args=--inline-threshold=250"	20.851694345474243	35.28394651412964
"-Cllvm-args=--inline-threshold=100000"	28.769482612609863	35.66881322860718
"-Ccodegen-units=1"	31.52725386619568	35.04586410522461
"-Ccodegen-units=16"	21.121591567993164	35.27713918685913
"-Ccodegen-units=256"	22.865321159362793	35.342684745788574
"-Cdebuginfo=0"	21.263078451156616	35.44870948791504
"-Cdebuginfo=1"	22.197113752365112	35.593907833099365
"-Cdebuginfo=2"	25.89817452430725	35.236215591430664
"-Cdebug-assertions=yes"	21.57719659805298	42.61424517631531
"-Copt-level=1"	24.909673929214478	38.80335307121277
default	22.48568320274353	35.525800704956055
"-Coverflow-checks=yes"	21.134645223617554	40.395432472229004
"-Ctarget-cpu=x86-64"	21.09609866142273	35.45324110984802
"-Ctarget-cpu=x86-64-v2"	22.409415006637573	35.298665046691895
"-Ctarget-cpu=x86-64-v3"	21.182711362838745	33.58454394340515
"-Ctarget-cpu=x86-64-v4"	21.113298416137695	33.522642374038696
"-Ctarget-cpu=native"	21.450145721435547	33.42732071876526
"-Cllvm-args=--inline-threshold=5"	19.80802869796753	35.96467113494873
"-Cllvm-args=--inline-threshold=50"	20.230304956436157	35.99653673171997
"-Cllvm-args=--inline-threshold=250"	20.97049617767334	35.27770018577576
"-Cllvm-args=--inline-threshold=100000"	29.52497959136963	35.48843598365784
"-Ccodegen-units=1"	31.381449222564697	34.99341106414795
"-Ccodegen-units=16"	21.213709592819214	35.140318870544434
"-Ccodegen-units=256"	22.949625730514526	35.44702363014221
"-Cdebuginfo=0"	20.805216312408447	35.38446593284607
"-Cdebuginfo=1"	23.16659164428711	35.38762545585632
"-Cdebuginfo=2"	24.55435538291931	35.06738543510437
"-Cdebug-assertions=yes"	21.715657711029053	42.40344715118408
"-Copt-level=1"	25.59991717338562	38.71588373184204
"-Copt-level=2"	29.806254148483276	36.31973886489868
"-Copt-level=3"	30.332658767700195	35.47493624687195
"-Cpanic=abort"	19.609008073806763	34.92496132850647
"-Cstrip=debuginfo"	22.413644552230835	35.585036277770996
"-Cstrip=symbols"	20.86049222946167	35.411168336868286
"-Ccode-model=small"	21.28717350959778	35.44940948486328
"-Ccode-model=medium"	20.768391132354736	35.76720714569092
"-Ccode-model=large"	21.27308964729309	36.210081338882446
default	20.822670698165894	35.67982864379883
"-Coverflow-checks=yes"	21.372286558151245	40.409032344818115
"-Ctarget-cpu=x86-64"	20.950844764709473	35.40024209022522
"-Ctarget-cpu=x86-64-v2"	21.065821170806885	35.05557155609131
"-Ctarget-cpu=x86-64-v3"	20.784033060073853	33.52693748474121
"-Ctarget-cpu=x86-64-v4"	20.646535634994507	33.608375549316406
"-Ctarget-cpu=native"	21.471947193145752	33.46163773536682
"-Cllvm-args=--inline-threshold=5"	19.478492498397827	36.12736988067627
"-Cllvm-args=--inline-threshold=50"	20.368416786193848	36.08553624153137
"-Cllvm-args=--inline-threshold=250"	21.008370399475098	35.306132793426514
"-Cllvm-args=--inline-threshold=100000"	29.46833086013794	35.52840995788574
"-Ccodegen-units=1"	31.38277816772461	35.06097102165222
"-Ccodegen-units=16"	22.333932399749756	35.25685381889343
"-Ccodegen-units=256"	21.663785219192505	35.1668598651886
"-Cdebuginfo=0"	21.08557105064392	35.66289567947388
"-Cdebuginfo=1"	23.44127917289734	35.48953819274902
"-Cdebuginfo=2"	25.656962871551514	35.12293744087219
"-Cdebug-assertions=yes"	21.763622283935547	42.688175439834595
"-Copt-level=1"	26.57703733444214	38.88221192359924
"-Copt-level=2"	27.867475509643555	36.53323245048523
"-Copt-level=3"	30.192200183868408	35.458356857299805
"-Cpanic=abort"	19.818665266036987	34.92388319969177
"-Cstrip=debuginfo"	21.350674152374268	35.50586652755737
"-Cstrip=symbols"	20.69499707221985	35.36577367782593
"-Ccode-model=small"	20.816896438598633	35.545225858688354
"-Ccode-model=medium"	21.41980767250061	35.626219034194946
"-Ccode-model=large"	20.940072298049927	35.89174246788025
default	21.280551433563232	35.50956344604492
"-Coverflow-checks=yes"	21.468146800994873	40.527559757232666
"-Ctarget-cpu=x86-64"	21.19016122817993	35.3930504322052
"-Ctarget-cpu=x86-64-v2"	20.966901779174805	34.889426708221436
"-Ctarget-cpu=x86-64-v3"	22.168653964996338	33.49680733680725
"-Ctarget-cpu=x86-64-v4"	21.069347858428955	33.61477875709534
"-Ctarget-cpu=native"	22.677995204925537	33.46510076522827
"-Cllvm-args=--inline-threshold=5"	19.73782229423523	35.99204230308533
"-Cllvm-args=--inline-threshold=50"	19.672148942947388	35.91072201728821
"-Cllvm-args=--inline-threshold=250"	21.03498911857605	35.24460530281067
"-Cllvm-args=--inline-threshold=100000"	29.004931449890137	35.52489423751831
"-Ccodegen-units=1"	31.272947072982788	35.218050718307495
"-Ccodegen-units=16"	21.97233486175537	35.58411169052124
"-Ccodegen-units=256"	22.25978446006775	35.3632926940918
"-Cdebuginfo=0"	20.89391279220581	35.77227830886841
"-Cdebuginfo=1"	21.831297159194946	35.33831596374512
"-Cdebuginfo=2"	24.80599808692932	35.06756806373596
"-Cdebug-assertions=yes"	21.600290536880493	42.36680364608765
"-Copt-level=1"	24.453991413116455	38.620527029037476
"-Copt-level=2"	27.91896104812622	36.47333550453186
"-Copt-level=3"	29.721038341522217	35.34832835197449
"-Cpanic=abort"	19.932873249053955	35.033886671066284
"-Cstrip=debuginfo"	20.551521062850952	35.5881187915802
"-Cstrip=symbols"	20.9389169216156	35.43322443962097
"-Ccode-model=small"	21.090445041656494	35.398494482040405
"-Ccode-model=medium"	21.085120677947998	35.87394189834595
"-Ccode-model=large"	21.88152551651001	35.92008852958679
default	21.158682823181152	35.47710680961609
"-Coverflow-checks=yes"	21.350276231765747	40.16759943962097
"-Ctarget-cpu=x86-64"	20.94756317138672	35.41052508354187
"-Ctarget-cpu=x86-64-v2"	20.437629461288452	35.061413288116455
"-Ctarget-cpu=x86-64-v3"	20.868661880493164	33.45495581626892
"-Ctarget-cpu=x86-64-v4"	21.208773851394653	33.56624698638916
"-Ctarget-cpu=native"	22.601150512695312	33.250861406326294
"-Cllvm-args=--inline-threshold=5"	19.609804391860962	35.95727872848511
"-Cllvm-args=--inline-threshold=50"	20.19070076942444	35.9588143825531
"-Cllvm-args=--inline-threshold=250"	20.78720259666443	35.33790135383606
"-Cllvm-args=--inline-threshold=100000"	29.259867906570435	35.52336645126343
"-Ccodegen-units=1"	31.490243434906006	35.00033211708069
"-Ccodegen-units=16"	22.35490345954895	35.23604702949524
"-Ccodegen-units=256"	22.0429790019989	35.471471071243286
"-Cdebuginfo=0"	20.87496829032898	35.67166304588318
"-Cdebuginfo=1"	21.57983946800232	35.49510312080383
"-Cdebuginfo=2"	25.783353328704834	35.472267866134644
"-Cdebug-assertions=yes"	22.574500560760498	42.421507835388184
"-Copt-level=1"	26.634408473968506	39.00949192047119
"-Copt-level=2"	29.780638217926025	36.59344840049744
"-Copt-level=3"	30.396254539489746	35.387731075286865
"-Cpanic=abort"	19.59367537498474	35.04233407974243
"-Cstrip=debuginfo"	20.844818592071533	35.474496364593506
"-Cstrip=symbols"	22.250684022903442	35.34462070465088
"-Ccode-model=small"	20.998680591583252	35.46241331100464
"-Ccode-model=medium"	21.381511211395264	35.764013051986694
"-Ccode-model=large"	21.428242683410645	35.835045337677
default	20.744205713272095	35.418437242507935
"-Coverflow-checks=yes"	22.64789628982544	40.431779861450195
"-Ctarget-cpu=x86-64"	20.511019468307495	35.523887395858765
"-Ctarget-cpu=x86-64-v2"	20.826851844787598	34.96966814994812
"-Ctarget-cpu=x86-64-v3"	20.883755922317505	33.57014226913452
"-Ctarget-cpu=x86-64-v4"	21.08418583869934	33.743335008621216
"-Ctarget-cpu=native"	22.728065252304077	33.46778988838196
"-Cllvm-args=--inline-threshold=5"	19.945425748825073	36.039230823516846
"-Cllvm-args=--inline-threshold=50"	20.04912829399109	35.84500527381897
"-Cllvm-args=--inline-threshold=250"	20.908636808395386	35.353899002075195
"-Cllvm-args=--inline-threshold=100000"	29.583993196487427	35.37003707885742
"-Ccodegen-units=1"	31.762417316436768	35.02978515625
"-Ccodegen-units=16"	20.919477939605713	35.15245032310486
"-Ccodegen-units=256"	22.062689781188965	35.38449215888977
"-Cdebuginfo=0"	21.057842016220093	35.43971061706543
"-Cdebuginfo=1"	21.97869563102722	35.68561840057373
"-Cdebuginfo=2"	24.38702654838562	35.21023178100586
"-Cdebug-assertions=yes"	21.867928504943848	42.359851598739624
"-Copt-level=1"	26.254962921142578	38.897626876831055
"-Copt-level=2"	29.906490802764893	36.50398349761963
"-Copt-level=3"	30.075995922088623	35.47132706642151
"-Cpanic=abort"	19.61041259765625	34.949607372283936
"-Cstrip=debuginfo"	21.078652143478394	35.420331954956055
"-Cstrip=symbols"	20.785277605056763	35.47420930862427
"-Ccode-model=small"	21.07584524154663	35.38550043106079
"-Ccode-model=medium"	20.899269819259644	36.10549783706665
"-Ccode-model=large"	21.10175585746765	36.015053510665894
default	20.936616897583008	35.533844232559204
"-Coverflow-checks=yes"	20.9552001953125	40.38278818130493
"-Ctarget-cpu=x86-64"	20.78860330581665	35.55056095123291
"-Ctarget-cpu=x86-64-v2"	20.84511423110962	35.01277303695679
"-Ctarget-cpu=x86-64-v3"	22.637704849243164	33.67693591117859
"-Ctarget-cpu=x86-64-v4"	20.947009086608887	33.665191411972046
"-Ctarget-cpu=native"	21.15962243080139	33.40438961982727
"-Cllvm-args=--inline-threshold=5"	19.045153617858887	36.07217216491699
"-Cllvm-args=--inline-threshold=50"	20.084044933319092	36.0324809551239
"-Cllvm-args=--inline-threshold=250"	21.275770902633667	35.27740240097046
"-Cllvm-args=--inline-threshold=100000"	30.159685611724854	35.4573495388031
"-Ccodegen-units=1"	32.13442635536194	35.11216592788696
"-Ccodegen-units=16"	21.692821502685547	35.513527154922485
"-Ccodegen-units=256"	21.940157890319824	35.225346088409424
"-Cdebuginfo=0"	22.33005666732788	35.46690106391907
"-Cdebuginfo=1"	22.831541299819946	35.61331391334534
"-Cdebuginfo=2"	24.354493141174316	35.10241198539734
"-Cdebug-assertions=yes"	23.208563089370728	42.74671483039856
"-Copt-level=1"	25.018510818481445	39.12742781639099
"-Copt-level=2"	30.04325795173645	36.52623677253723
"-Copt-level=3"	29.62402868270874	35.404823541641235
"-Cpanic=abort"	20.225523233413696	34.892847537994385
"-Cstrip=debuginfo"	20.910370349884033	35.31967282295227
"-Cstrip=symbols"	22.461562395095825	35.42695450782776
"-Ccode-model=small"	21.288702726364136	35.401357650756836
"-Ccode-model=medium"	22.144378185272217	36.39641761779785
"-Ccode-model=large"	21.236977338790894	35.90968441963196
default	20.69948983192444	35.43722748756409
"-Coverflow-checks=yes"	21.23438596725464	40.325035572052
"-Ctarget-cpu=x86-64"	21.259776830673218	35.51378917694092
"-Ctarget-cpu=x86-64-v2"	22.576188802719116	34.98154664039612
"-Ctarget-cpu=x86-64-v3"	21.007561683654785	33.6587073802948
"-Ctarget-cpu=x86-64-v4"	22.632338285446167	33.841089963912964
"-Ctarget-cpu=native"	21.451550245285034	33.16807317733765
"-Cllvm-args=--inline-threshold=5"	19.230369806289673	37.102113485336304
"-Cllvm-args=--inline-threshold=50"	20.084559440612793	35.98833775520325
"-Cllvm-args=--inline-threshold=250"	21.21165442466736	35.42088341712952
"-Cllvm-args=--inline-threshold=100000"	29.2275652885437	35.383885860443115
"-Ccodegen-units=1"	31.994636297225952	35.11068153381348
"-Ccodegen-units=16"	21.56314253807068	35.15128040313721
"-Ccodegen-units=256"	22.441423892974854	35.25070095062256
"-Cdebuginfo=0"	20.82447099685669	35.44489026069641
"-Cdebuginfo=1"	21.617371082305908	35.33784365653992
"-Cdebuginfo=2"	25.82404661178589	35.34742760658264
"-Cdebug-assertions=yes"	21.761759757995605	42.209848165512085
"-Copt-level=1"	25.710012197494507	38.81576085090637
"-Copt-level=2"	28.105891942977905	36.46051263809204
"-Copt-level=3"	29.480722904205322	35.700106620788574
"-Cpanic=abort"	21.095051527023315	34.907970905303955
"-Cstrip=debuginfo"	22.295515537261963	35.58458423614502
"-Cstrip=symbols"	20.98049020767212	35.40411734580994
"-Ccode-model=small"	20.823237419128418	35.40362191200256
"-Ccode-model=medium"	21.09382438659668	35.60947322845459
"-Ccode-model=large"	21.49598741531372	35.902230739593506
default	20.51699185371399	35.41104769706726
"-Coverflow-checks=yes"	21.212944984436035	40.32970070838928
"-Ctarget-cpu=x86-64"	20.44347906112671	35.58397102355957
"-Ctarget-cpu=x86-64-v2"	22.279585361480713	35.21125268936157
"-Ctarget-cpu=x86-64-v3"	22.52460217475891	34.4023015499115
"-Ctarget-cpu=x86-64-v4"	22.513784646987915	33.69636821746826
"-Ctarget-cpu=native"	21.246758460998535	33.44272255897522
"-Cllvm-args=--inline-threshold=5"	19.94792652130127	35.98235058784485
"-Cllvm-args=--inline-threshold=50"	19.94003701210022	36.07725644111633
"-Cllvm-args=--inline-threshold=250"	22.45926856994629	35.38131093978882
"-Cllvm-args=--inline-threshold=100000"	29.22619366645813	35.56562614440918
"-Ccodegen-units=1"	31.77934741973877	34.98728108406067
"-Ccodegen-units=16"	21.28131413459778	35.58251452445984
"-Ccodegen-units=256"	23.11530327796936	35.40484046936035
"-Cdebuginfo=0"	21.239810466766357	35.4104642868042
"-Cdebuginfo=1"	23.53690266609192	35.3555634021759
"-Cdebuginfo=2"	25.594282150268555	35.090606927871704
"-Cdebug-assertions=yes"	21.88265872001648	42.40459132194519
"-Copt-level=1"	25.90759587287903	38.68142294883728
"-Copt-level=2"	29.22453546524048	36.47002291679382
"-Copt-level=3"	29.866297721862793	35.51540565490723
"-Cpanic=abort"	19.991119861602783	34.92855715751648
"-Cstrip=debuginfo"	20.88804006576538	35.5205283164978
"-Cstrip=symbols"	21.629947423934937	35.402228593826294
"-Ccode-model=small"	20.833616495132446	35.470067262649536
"-Ccode-model=medium"	20.712714910507202	36.281450510025024
"-Ccode-model=large"	21.558730840682983	36.10940647125244
default	20.73413395881653	35.47075629234314
"-Coverflow-checks=yes"	21.287703275680542	40.48922896385193
"-Ctarget-cpu=x86-64"	21.175285816192627	35.51169967651367
"-Ctarget-cpu=x86-64-v2"	20.732433319091797	35.11232781410217
"-Ctarget-cpu=x86-64-v3"	22.486340761184692	33.628029108047485
"-Ctarget-cpu=x86-64-v4"	22.388436794281006	33.68922781944275
"-Ctarget-cpu=native"	22.51668429374695	33.517789125442505
"-Cllvm-args=--inline-threshold=5"	19.970176219940186	36.029013872146606
"-Cllvm-args=--inline-threshold=50"	19.44602394104004	35.97286820411682
"-Cllvm-args=--inline-threshold=250"	21.1405611038208	35.39049816131592
"-Cllvm-args=--inline-threshold=100000"	29.43219828605652	36.49601984024048
"-Ccodegen-units=1"	33.47883629798889	35.3844997882843
"-Ccodegen-units=16"	21.208268404006958	35.53631258010864
"-Ccodegen-units=256"	21.729480981826782	35.541075706481934
"-Cdebuginfo=0"	21.076427936553955	35.52296686172485
"-Cdebuginfo=1"	23.27266573905945	35.40751552581787
"-Cdebuginfo=2"	25.56531000137329	35.06073260307312
"-Cdebug-assertions=yes"	23.30758285522461	42.456525802612305
"-Copt-level=1"	25.615248203277588	38.851449966430664
"-Copt-level=2"	30.425448179244995	36.4480242729187
"-Copt-level=3"	29.79283118247986	35.59638953208923
"-Cpanic=abort"	19.506279945373535	34.96247100830078
"-Cstrip=debuginfo"	20.88642930984497	35.50547981262207
"-Cstrip=symbols"	20.914777994155884	35.490339517593384
"-Ccode-model=small"	20.545367002487183	35.475653409957886
"-Ccode-model=medium"	20.9485821723938	35.81549692153931
"-Ccode-model=large"	22.831732988357544	36.23552107810974
default	21.12483549118042	35.570602893829346
"-Coverflow-checks=yes"	20.91451930999756	40.1347861289978
"-Ctarget-cpu=x86-64"	20.759297609329224	35.47883200645447
"-Ctarget-cpu=x86-64-v2"	20.605597496032715	35.29903841018677
"-Ctarget-cpu=x86-64-v3"	20.774797677993774	33.692251205444336
"-Ctarget-cpu=x86-64-v4"	20.65361499786377	33.744221448898315
"-Ctarget-cpu=native"	21.563687562942505	33.33924865722656
"-Cllvm-args=--inline-threshold=5"	19.812696933746338	36.030024766922
"-Cllvm-args=--inline-threshold=50"	21.178450107574463	36.38945174217224
"-Cllvm-args=--inline-threshold=250"	21.04348874092102	35.411234617233276
"-Cllvm-args=--inline-threshold=100000"	30.236566066741943	35.36957311630249
"-Ccodegen-units=1"	32.27590465545654	35.24454736709595
"-Ccodegen-units=16"	21.31034207344055	35.11263871192932
"-Ccodegen-units=256"	22.16205930709839	35.377469301223755
"-Cdebuginfo=0"	20.546733140945435	35.570597648620605
"-Cdebuginfo=1"	23.11216402053833	35.51049566268921
"-Cdebuginfo=2"	25.43497061729431	35.00748252868652
"-Cdebug-assertions=yes"	23.242099285125732	42.518203258514404
"-Copt-level=1"	25.492058515548706	38.82071232795715
"-Copt-level=2"	28.082541704177856	36.796393156051636
"-Copt-level=3"	29.896250009536743	35.695720911026
"-Cpanic=abort"	19.821526527404785	35.176337242126465
"-Cstrip=debuginfo"	21.12033176422119	35.547529220581055
"-Cstrip=symbols"	22.475218296051025	35.517061948776245
"-Ccode-model=small"	21.00280499458313	35.444233655929565
"-Ccode-model=medium"	20.593743085861206	35.667036294937134
"-Ccode-model=large"	21.968751192092896	35.98399758338928
default	20.710588932037354	35.416388273239136
"-Coverflow-checks=yes"	21.41147017478943	40.25699853897095
"-Ctarget-cpu=x86-64"	20.534908294677734	35.679420709609985
"-Ctarget-cpu=x86-64-v2"	20.941088438034058	35.04838824272156
"-Ctarget-cpu=x86-64-v3"	21.246849298477173	33.682159185409546
"-Ctarget-cpu=x86-64-v4"	20.66641116142273	33.71210479736328
"-Ctarget-cpu=native"	21.486684799194336	33.40003252029419
"-Cllvm-args=--inline-threshold=5"	19.02913737297058	36.23012185096741
"-Cllvm-args=--inline-threshold=50"	20.434397220611572	35.9306640625
"-Cllvm-args=--inline-threshold=250"	20.887380599975586	35.29354166984558
"-Cllvm-args=--inline-threshold=100000"	27.720128297805786	35.49154710769653
"-Ccodegen-units=1"	31.55337882041931	34.99606108665466
"-Ccodegen-units=16"	21.08059072494507	35.17933535575867
"-Ccodegen-units=256"	21.758697271347046	35.28907561302185
"-Cdebuginfo=0"	20.90889859199524	35.48772931098938
"-Cdebuginfo=1"	23.42038917541504	35.49845051765442
"-Cdebuginfo=2"	24.878726482391357	35.17865443229675
"-Cdebug-assertions=yes"	21.860393524169922	42.79483914375305
"-Copt-level=1"	23.945887565612793	38.81703162193298
"-Copt-level=2"	29.634413480758667	36.49055099487305
"-Copt-level=3"	29.68128991127014	35.464168310165405
"-Cpanic=abort"	20.870795488357544	34.947712421417236
"-Cstrip=debuginfo"	20.94646692276001	35.74942708015442
"-Cstrip=symbols"	20.809507846832275	35.64741325378418
"-Ccode-model=small"	20.92937731742859	35.54007816314697
"-Ccode-model=medium"	21.589770078659058	36.03746843338013
"-Ccode-model=large"	21.41596007347107	35.986878871917725
default	21.13434386253357	35.51614451408386
"-Coverflow-checks=yes"	21.351142406463623	40.485716104507446
"-Ctarget-cpu=x86-64"	21.097671270370483	35.69832754135132
"-Ctarget-cpu=x86-64-v2"	20.966604232788086	35.44480657577515
"-Ctarget-cpu=x86-64-v3"	21.27882742881775	33.80738091468811
"-Ctarget-cpu=x86-64-v4"	20.799247980117798	33.6645143032074
"-Ctarget-cpu=native"	21.282005548477173	33.60617280006409
"-Cllvm-args=--inline-threshold=5"	19.418557167053223	36.21770238876343
"-Cllvm-args=--inline-threshold=50"	19.82833981513977	36.126683473587036
"-Cllvm-args=--inline-threshold=250"	20.530652284622192	35.46599292755127
"-Cllvm-args=--inline-threshold=100000"	30.024889707565308	35.56961369514465
"-Ccodegen-units=1"	31.39433002471924	35.156240940093994
"-Ccodegen-units=16"	20.950607538223267	35.32820105552673
"-Ccodegen-units=256"	21.840834856033325	35.39559268951416
"-Cdebuginfo=0"	21.163998126983643	35.507256269454956
"-Cdebuginfo=1"	23.11339831352234	35.82125234603882
"-Cdebuginfo=2"	25.878376007080078	35.069703578948975
"-Cdebug-assertions=yes"	23.278677701950073	42.288968563079834
"-Copt-level=1"	23.857959270477295	38.869505405426025
"-Copt-level=2"	28.679349660873413	36.584004640579224
"-Copt-level=3"	28.553210735321045	35.549702644348145
"-Cpanic=abort"	19.728004932403564	34.79712700843811
"-Cstrip=debuginfo"	21.07342004776001	35.58963632583618
"-Cstrip=symbols"	20.405246257781982	35.58503532409668
"-Ccode-model=small"	21.125632524490356	35.51056098937988
"-Ccode-model=medium"	20.962403535842896	35.699660301208496
"-Ccode-model=large"	21.202634572982788	36.08255052566528
default	20.884061574935913	35.466039419174194
"-Coverflow-checks=yes"	21.088320016860962	40.27978253364563
"-Ctarget-cpu=x86-64"	21.20685362815857	35.53604292869568
"-Ctarget-cpu=x86-64-v2"	22.139137983322144	35.0638210773468
"-Ctarget-cpu=x86-64-v3"	20.82345485687256	33.63521432876587
"-Ctarget-cpu=x86-64-v4"	20.765957593917847	33.6865553855896
"-Ctarget-cpu=native"	22.595020532608032	33.43852925300598
"-Cllvm-args=--inline-threshold=5"	19.42560648918152	36.0482177734375
"-Cllvm-args=--inline-threshold=50"	19.706077814102173	36.030794858932495
"-Cllvm-args=--inline-threshold=250"	20.92569875717163	35.2658109664917
"-Cllvm-args=--inline-threshold=100000"	30.095097303390503	35.749282360076904
"-Ccodegen-units=1"	31.35233187675476	35.37554311752319
"-Ccodegen-units=16"	20.987881183624268	35.175925970077515
"-Ccodegen-units=256"	21.728809356689453	35.43896770477295
"-Cdebuginfo=0"	21.03143858909607	35.33594250679016
"-Cdebuginfo=1"	23.425113677978516	35.470449686050415
"-Cdebuginfo=2"	25.421123504638672	35.221333742141724
"-Cdebug-assertions=yes"	23.098495483398438	42.08222532272339
"-Copt-level=1"	25.595984935760498	38.853413581848145
"-Copt-level=2"	29.39363670349121	36.465638399124146
"-Copt-level=3"	30.356999158859253	35.40059041976929
"-Cpanic=abort"	19.490898847579956	35.054115295410156
"-Cstrip=debuginfo"	21.05563712120056	35.64012336730957
"-Cstrip=symbols"	21.293062925338745	35.52545380592346
"-Ccode-model=small"	20.526117086410522	35.64599943161011
"-Ccode-model=medium"	21.340827703475952	36.060646772384644
"-Ccode-model=large"	22.7653386592865	35.88187789916992
default	21.454261541366577	35.511011362075806
"-Coverflow-checks=yes"	22.517120122909546	40.56412172317505
"-Ctarget-cpu=x86-64"	20.71076488494873	35.903870582580566
"-Ctarget-cpu=x86-64-v2"	21.066757917404175	35.10440254211426
"-Ctarget-cpu=x86-64-v3"	21.04867720603943	33.73883867263794
"-Ctarget-cpu=x86-64-v4"	20.794227361679077	33.86483812332153
"-Ctarget-cpu=native"	21.83995747566223	33.510857343673706
"-Cllvm-args=--inline-threshold=5"	19.373231410980225	36.08301782608032
"-Cllvm-args=--inline-threshold=50"	21.083053588867188	35.962252616882324
"-Cllvm-args=--inline-threshold=250"	21.106123208999634	35.33942151069641
"-Cllvm-args=--inline-threshold=100000"	29.89805316925049	35.56144833564758
"-Ccodegen-units=1"	33.213943004608154	35.100207567214966
"-Ccodegen-units=16"	21.211829662322998	35.27929472923279
"-Ccodegen-units=256"	22.461734771728516	35.20596623420715
"-Cdebuginfo=0"	21.098482847213745	35.35723090171814
"-Cdebuginfo=1"	22.05330181121826	35.814751863479614
"-Cdebuginfo=2"	25.539457321166992	35.26266646385193
"-Cdebug-assertions=yes"	21.767242908477783	42.34058594703674
"-Copt-level=1"	25.46256184577942	38.904542207717896
"-Copt-level=2"	28.08051872253418	36.50590682029724
"-Copt-level=3"	29.226768970489502	35.3170952796936
"-Cpanic=abort"	19.343496561050415	34.97919058799744
"-Cstrip=debuginfo"	21.05237364768982	35.531017780303955
"-Cstrip=symbols"	20.892649173736572	35.524698972702026
"-Ccode-model=small"	22.132169008255005	35.45583486557007
"-Ccode-model=medium"	20.984201192855835	35.73792243003845
"-Ccode-model=large"	21.253445386886597	35.94783568382263
default	21.094146251678467	35.53481936454773
"-Coverflow-checks=yes"	21.21148943901062	40.17053008079529
"-Ctarget-cpu=x86-64"	20.86734890937805	35.45121240615845
"-Ctarget-cpu=x86-64-v2"	22.546146154403687	35.107306480407715
"-Ctarget-cpu=x86-64-v3"	21.094965934753418	33.6492133140564
"-Ctarget-cpu=x86-64-v4"	21.034327745437622	33.8351092338562
"-Ctarget-cpu=native"	21.21074938774109	33.32834458351135
"-Cllvm-args=--inline-threshold=5"	19.306543827056885	36.07061171531677
